0.1 4665
0.1 4665
0.1 4665
0.1 4665
60.1 4665
120.1 101725
180.1 6235
240.1 4365
300.1 4300
360.1 1220
420.1 980
480.1 980
540.1 980
600.1 980
660.1 980
720.1 980
780.1 980
840.1 980
900.1 980
960.1 980
1020.1 980
1080.1 980
1140.1 980
1200.1 980
1260.1 980
1320.1 980
1380.1 980
1440.1 980
1500.1 980
1560.1 980
1620.1 980
1680.1 980
1740.1 980
1800.1 980
1860.1 980
1920.1 980
1980.1 980
2040.1 980
2100.1 980
2160.1 980
2220.1 980
2280.1 980
2340.1 980
2400.1 980
2460.1 980
2520.1 980
2580.1 980
2640.1 980
2700.1 980
2760.1 980
2820.1 980
2880.1 980
2940.1 980
3000.1 980
3060.1 980
3120.1 980
3180.1 980
3240.1 980
3300.1 980
3360.1 980
3420.1 980
3480.1 980
3540.1 980
3600.1 980
3660.1 980
3720.1 980
3780.1 980
3840.1 980
3900.1 980
3960.1 980
4020.1 980
4080.1 980
4140.1 980
4200.1 980
4260.1 980
4320.1 980
4380.1 980
4440.1 980
4500.1 980
4560.1 980
4620.1 980
4680.1 980
4740.1 980
4800.1 980
4860.1 980
4920.1 980
4980.1 980
5040.1 980
5100.1 980
5160.1 980
5220.1 980
5280.1 980
5340.1 980
5400.1 980
5460.1 980
5520.1 980
5580.1 980
5640.1 980
5700.1 980
5760.1 980
5820.1 980
5880.1 980
5940.1 980
6000.1 980
6060.1 980
6120.1 980
6180.1 980
6240.1 980
6300.1 980
6360.1 980
6420.1 980
6480.1 980
6540.1 980
6600.1 980
6660.1 980
6720.1 980
6780.1 980
6840.1 980
6900.1 980
6960.1 980
7020.1 980
7080.1 980
7140.1 980
7200.1 980
7260.1 980
7320.1 980
7380.1 980
7440.1 980
7500.1 980
7560.1 980
7620.1 980
7680.1 980
7740.1 980
7800.1 980
7860.1 980
7920.1 980
7980.1 980
8040.1 980
8100.1 980
8160.1 980
8220.1 980
8280.1 980
8340.1 980
8400.1 980
8460.1 980
8520.1 980
8580.1 980
8640.1 980
8700.1 980
8760.1 980
8820.1 980
8880.1 980
8940.1 980
9000.1 980
9060.1 980
9120.1 980
9180.1 980
9240.1 980
9300.1 980
9360.1 980
9420.1 980
9480.1 980
9540.1 980
9600.1 980
9660.1 980
9720.1 980
9780.1 980
9840.1 980
9900.1 980
9960.1 980
10020.1 980
10080.1 980
10140.1 980
10200.1 980
10260.1 980
10320.1 980
10380.1 980
10440.1 980
10500.1 980
10560.1 980
10620.1 980
10680.1 980
10740.1 980
10800.1 980
10860.1 980
10920.1 980
10980.1 980
11040.1 980
11100.1 980
11160.1 980
11220.1 980
11280.1 980
11340.1 980
11400.1 980
11460.1 980
11520.1 980
11580.1 980
11640.1 980
11700.1 980
11760.1 980
11820.1 980
11880.1 980
11940.1 980
12000.1 980
12060.1 980
12120.1 980
12180.1 980
12240.1 980
12300.1 980
12360.1 980
12420.1 980
12480.1 980
12540.1 980
12600.1 980
12660.1 980
12720.1 980
12780.1 980
12840.1 980
12900.1 980
12960.1 980
13020.1 980
13080.1 980
13140.1 980
13200.1 980
13260.1 980
13320.1 980
13380.1 980
13440.1 980
13500.1 980
13560.1 980
13620.1 980
13680.1 980
13740.1 980
13800.1 980
13860.1 980
13920.1 980
13980.1 980
14040.1 980
14100.1 980
14160.1 980
14220.1 980
14280.1 980
14340.1 980
14400.1 980
14460.1 980
14520.1 980
14580.1 980
14640.1 980
14700.1 980
14760.1 980
14820.1 980
14880.1 980
14940.1 980
15000.1 980
15060.1 980
15120.1 980
15180.1 980
15240.1 980
15300.1 980
15360.1 980
15420.1 980
15480.1 980
15540.1 980
15600.1 980
15660.1 980
15720.1 980
15780.1 980
15840.1 980
15900.1 980
15960.1 980
16020.1 980
16080.1 980
16140.1 980
16200.1 980
16260.1 980
16320.1 980
16380.1 980
16440.1 980
16500.1 980
16560.1 980
16620.1 980
16680.1 980
16740.1 980
16800.1 980
16860.1 980
16920.1 980
16980.1 980
17040.1 980
17100.1 980
17160.1 980
17220.1 980
17280.1 980
17340.1 980
17400.1 980
17460.1 980
17520.1 980
17580.1 980
17640.1 980
17700.1 980
17760.1 980
17820.1 980
17880.1 980
17940.1 980
18000.1 980
18060.1 980
18120.1 980
18180.1 980
18240.1 980
18300.1 980
18360.1 980
18420.1 980
18480.1 980
18540.1 980
18600.1 980
18660.1 980
18720.1 980
18780.1 980
18840.1 980
18900.1 980
18960.1 980
19020.1 980
19080.1 980
19140.1 980
19200.1 980
19260.1 980
19320.1 980
19380.1 980
19440.1 980
19500.1 980
19560.1 980
19620.1 980
19680.1 980
19740.1 980
19800.1 980
19860.1 980
19920.1 980
19980.1 980
20040.1 980
20100.1 980
20160.1 980
20220.1 980
20280.1 980
20340.1 980
20400.1 980
20460.1 980
20520.1 980
20580.1 980
20640.1 980
20700.1 980
20760.1 980
20820.1 980
20880.1 980
20940.1 980
21000.1 980
21060.1 980
21120.1 980
21180.1 980
21240.1 980
21300.1 980
21360.1 980
21420.1 980
21480.1 980
21540.1 980
21600.1 980
21660.1 980
21720.1 980
21780.1 980
21840.1 980
21900.1 980
21960.1 980
22020.1 980
22080.1 980
22140.1 980
22200.1 980
22260.1 980
22320.1 980
22380.1 980
22440.1 980
22500.1 980
22560.1 980
22620.1 980
22680.1 980
22740.1 980
22800.1 980
22860.1 980
22920.1 980
22980.1 980
23040.1 980
23100.1 980
23160.1 980
23220.1 980
23280.1 980
23340.1 980
23400.1 980
23460.1 980
23520.1 980
23580.1 980
23640.1 980
23700.1 980
23760.1 980
23820.1 980
23880.1 980
23940.1 980
24000.1 980
24060.1 980
24120.1 980
24180.1 980
24240.1 980
24300.1 980
24360.1 980
24420.1 980
24480.1 980
24540.1 980
24600.1 980
24660.1 980
24720.1 980
24780.1 980
24840.1 980
24900.1 980
24960.1 980
25020.1 980
25080.1 980
25140.1 980
25200.1 980
25260.1 980
25320.1 980
25380.1 980
25440.1 980
25500.1 980
25560.1 980
25620.1 980
25680.1 980
25740.1 980
25800.1 980
25860.1 980
25920.1 980
25980.1 980
26040.1 980
26100.1 980
26160.1 980
26220.1 980
26280.1 980
26340.1 980
26400.1 980
26460.1 980
26520.1 980
26580.1 980
26640.1 980
26700.1 980
26760.1 980
26820.1 980
26880.1 980
26940.1 980
27000.1 980
27060.1 980
27120.1 980
27180.1 980
27240.1 980
27300.1 980
27360.1 980
27420.1 980
27480.1 980
27540.1 980
27600.1 980
27660.1 980
27720.1 980
27780.1 980
27840.1 980
27900.1 980
27960.1 980
28020.1 980
28080.1 980
28140.1 980
28200.1 980
28260.1 980
28320.1 980
28380.1 980
28440.1 980
28500.1 980
28560.1 980
28620.1 980
28680.1 980
28740.1 980
28800.1 980
28860.1 980
28920.1 980
28980.1 980
29040.1 980
29100.1 980
29160.1 980
29220.1 980
29280.1 980
29340.1 980
29400.1 980
29460.1 980
29520.1 980
29580.1 980
29640.1 980
29700.1 980
29760.1 980
29820.1 980
29880.1 980
29940.1 980
30000.1 980
30060.1 980
30120.1 980
30180.1 980
30240.1 980
30300.1 980
30360.1 980
30420.1 980
30480.1 980
30540.1 980
30600.1 980
30660.1 980
30720.1 980
30780.1 980
30840.1 980
30900.1 980
30960.1 980
31020.1 980
31080.1 980
31140.1 980
31200.1 980
31260.1 980
31320.1 980
31380.1 980
31440.1 980
31500.1 980
31560.1 980
31620.1 980
31680.1 980
31740.1 980
31800.1 980
31860.1 980
31920.1 980
31980.1 980
32040.1 980
32100.1 980
32160.1 980
32220.1 980
32280.1 980
32340.1 980
32400.1 980
32460.1 980
32520.1 980
32580.1 980
32640.1 980
32700.1 980
32760.1 980
32820.1 980
32880.1 980
32940.1 980
33000.1 980
33060.1 980
33120.1 980
33180.1 980
33240.1 980
33300.1 980
33360.1 980
33420.1 980
33480.1 980
33540.1 980
33600.1 980
33660.1 980
33720.1 980
33780.1 980
33840.1 980
33900.1 980
33960.1 980
34020.1 980
34080.1 980
34140.1 980
34200.1 980
34260.1 980
34320.1 980
34380.1 980
34440.1 980
34500.1 980
34560.1 980
34620.1 980
34680.1 980
34740.1 980
34800.1 980
34860.1 980
34920.1 980
34980.1 980
35040.1 980
35100.1 980
35160.1 980
35220.1 980
35280.1 980
35340.1 980
35400.1 980
35460.1 980
35520.1 980
35580.1 980
35640.1 980
35700.1 980
35760.1 980
35820.1 980
35880.1 980
35940.1 980
36000.1 980
36060.1 980
36120.1 980
36180.1 980
36240.1 980
36300.1 980
36360.1 980
36420.1 980
36480.1 980
36540.1 980
36600.1 980
36660.1 980
36720.1 980
36780.1 980
36840.1 980
36900.1 980
36960.1 980
37020.1 980
37080.1 980
37140.1 980
37200.1 980
37260.1 980
37320.1 980
37380.1 980
37440.1 980
37500.1 980
37560.1 980
37620.1 980
37680.1 980
37740.1 980
37800.1 980
37860.1 980
37920.1 980
37980.1 980
38040.1 980
38100.1 980
38160.1 980
38220.1 980
38280.1 980
38340.1 980
38400.1 980
38460.1 980
38520.1 980
38580.1 980
38640.1 980
38700.1 980
38760.1 980
38820.1 980
38880.1 980
38940.1 980
39000.1 980
39060.1 980
39120.1 980
39180.1 980
39240.1 980
39300.1 980
39360.1 980
39420.1 980
39480.1 980
39540.1 980
39600.1 980
39660.1 980
39720.1 980
39780.1 980
39840.1 980
39900.1 980
39960.1 980
40020.1 980
40080.1 980
40140.1 980
40200.1 980
40260.1 980
40320.1 980
40380.1 980
40440.1 980
40500.1 980
40560.1 980
40620.1 980
40680.1 980
40740.1 980
40800.1 980
40860.1 980
40920.1 980
40980.1 980
41040.1 980
41100.1 980
41160.1 980
41220.1 980
41280.1 980
41340.1 980
41400.1 980
41460.1 980
41520.1 980
41580.1 980
41640.1 980
41700.1 980
41760.1 980
41820.1 980
41880.1 980
41940.1 980
42000.1 980
42060.1 980
42120.1 980
42180.1 980
42240.1 980
42300.1 980
42360.1 980
42420.1 980
42480.1 980
42540.1 980
42600.1 980
42660.1 980
42720.1 980
42780.1 980
42840.1 980
42900.1 980
42960.1 980
43020.1 980
43080.1 980
43140.1 980
43200.1 980
43260.1 980
43320.1 980
43380.1 980
43440.1 980
43500.1 980
43560.1 980
43620.1 980
43680.1 980
43740.1 980
43800.1 980
43860.1 980
43920.1 980
43980.1 980
44040.1 980
44100.1 980
44160.1 980
44220.1 980
44280.1 980
44340.1 980
44400.1 980
44460.1 980
44520.1 980
44580.1 980
44640.1 980
44700.1 980
44760.1 980
44820.1 980
44880.1 980
44940.1 980
45000.1 980
45060.1 980
45120.1 980
45180.1 980
45240.1 980
45300.1 980
45360.1 980
45420.1 980
45480.1 980
45540.1 980
45600.1 980
45660.1 980
45720.1 980
45780.1 980
45840.1 980
45900.1 980
45960.1 980
46020.1 980
46080.1 980
46140.1 980
46200.1 980
46260.1 980
46320.1 980
46380.1 980
46440.1 980
46500.1 980
46560.1 980
46620.1 980
46680.1 980
46740.1 980
46800.1 980
46860.1 980
46920.1 980
46980.1 980
47040.1 980
47100.1 980
47160.1 980
47220.1 980
47280.1 980
47340.1 980
47400.1 980
47460.1 980
47520.1 980
47580.1 980
47640.1 980
47700.1 980
47760.1 980
47820.1 980
47880.1 980
47940.1 980
48000.1 980
48060.1 980
48120.1 980
48180.1 980
48240.1 980
48300.1 980
48360.1 980
48420.1 980
48480.1 980
48540.1 980
48600.1 980
48660.1 980
48720.1 980
48780.1 980
48840.1 980
48900.1 980
48960.1 980
49020.1 980
49080.1 980
49140.1 980
49200.1 980
49260.1 980
49320.1 980
49380.1 980
49440.1 980
49500.1 980
49560.1 980
49620.1 980
49680.1 980
49740.1 980
49800.1 980
49860.1 980
49920.1 980
49980.1 980
50040.1 980
50100.1 980
50160.1 980
50220.1 980
50280.1 980
50340.1 980
50400.1 980
50460.1 980
50520.1 980
50580.1 980
50640.1 980
50700.1 980
50760.1 980
50820.1 980
50880.1 980
50940.1 980
51000.1 980
51060.1 980
51120.1 980
51180.1 980
51240.1 980
51300.1 980
51360.1 980
51420.1 980
51480.1 980
51540.1 980
51600.1 980
51660.1 980
51720.1 980
51780.1 980
51840.1 980
51900.1 980
51960.1 980
52020.1 980
52080.1 980
52140.1 980
52200.1 980
52260.1 980
52320.1 980
52380.1 980
52440.1 980
52500.1 980
52560.1 980
52620.1 980
52680.1 980
52740.1 980
52800.1 980
52860.1 980
52920.1 980
52980.1 980
53040.1 980
53100.1 980
53160.1 980
53220.1 980
53280.1 980
53340.1 980
53400.1 980
53460.1 980
53520.1 980
53580.1 980
53640.1 980
53700.1 980
53760.1 980
53820.1 980
53880.1 980
53940.1 980
54000.1 980
54060.1 980
54120.1 980
54180.1 980
54240.1 980
54300.1 980
54360.1 980
54420.1 980
54480.1 980
54540.1 980
54600.1 980
54660.1 980
54720.1 980
54780.1 980
54840.1 980
54900.1 980
54960.1 980
55020.1 980
55080.1 980
55140.1 980
55200.1 980
55260.1 980
55320.1 980
55380.1 980
55440.1 980
55500.1 980
55560.1 980
55620.1 980
55680.1 980
55740.1 980
55800.1 980
55860.1 980
55920.1 980
55980.1 980
56040.1 980
56100.1 980
56160.1 980
56220.1 980
56280.1 980
56340.1 980
56400.1 980
56460.1 980
56520.1 980
56580.1 980
56640.1 980
56700.1 980
56760.1 980
56820.1 980
56880.1 980
56940.1 980
57000.1 980
57060.1 980
57120.1 980
57180.1 980
57240.1 980
57300.1 980
57360.1 980
57420.1 980
57480.1 980
57540.1 980
57600.1 980
57660.1 980
57720.1 980
57780.1 980
57840.1 980
57900.1 980
57960.1 980
58020.1 980
58080.1 980
58140.1 980
58200.1 980
58260.1 980
58320.1 980
58380.1 980
58440.1 980
58500.1 980
58560.1 980
58620.1 980
58680.1 980
58740.1 980
58800.1 980
58860.1 980
58920.1 980
58980.1 980
59040.1 980
59100.1 980
59160.1 980
59220.1 980
59280.1 980
59340.1 980
59400.1 980
59460.1 980
59520.1 980
59580.1 980
59640.1 980
59700.1 980
59760.1 980
59820.1 980
59880.1 980
59940.1 980
60000.1 980
60060.1 980
60120.1 980
60180.1 980
60240.1 980
60300.1 980
60360.1 980
60420.1 980
60480.1 980
60540.1 980
60600.1 980
60660.1 980
60720.1 980
60780.1 980
60840.1 980
60900.1 980
60960.1 980
61020.1 980
61080.1 980
61140.1 980
61200.1 980
61260.1 980
61320.1 980
61380.1 980
61440.1 980
61500.1 980
61560.1 980
61620.1 980
61680.1 980
61740.1 980
61800.1 980
61860.1 980
61920.1 980
61980.1 980
62040.1 980
62100.1 980
62160.1 980
62220.1 980
62280.1 980
62340.1 980
62400.1 980
62460.1 980
62520.1 980
62580.1 980
62640.1 980
62700.1 980
62760.1 980
62820.1 980
62880.1 980
62940.1 980
63000.1 980
63060.1 980
63120.1 980
63180.1 980
63240.1 980
63300.1 980
63360.1 980
63420.1 980
63480.1 980
63540.1 980
63600.1 980
63660.1 980
63720.1 980
63780.1 980
63840.1 980
63900.1 980
63960.1 980
64020.1 980
64080.1 980
64140.1 980
64200.1 980
64260.1 980
64320.1 980
64380.1 980
64440.1 980
64500.1 980
64560.1 980
64620.1 980
64680.1 980
64740.1 980
64800.1 980
64860.1 980
64920.1 980
64980.1 980
65040.1 980
65100.1 980
65160.1 980
65220.1 980
65280.1 980
65340.1 980
65400.1 980
65460.1 980
65520.1 980
65580.1 980
65640.1 980
65700.1 980
65760.1 980
65820.1 980
65880.1 980
65940.1 980
66000.1 980
66060.1 980
66120.1 980
66180.1 980
66240.1 980
66300.1 980
66360.1 980
66420.1 980
66480.1 980
66540.1 980
66600.1 980
66660.1 980
66720.1 980
66780.1 980
66840.1 980
66900.1 980
66960.1 980
67020.1 980
67080.1 980
67140.1 980
67200.1 980
67260.1 980
67320.1 980
67380.1 980
67440.1 980
67500.1 980
67560.1 980
67620.1 980
67680.1 980
67740.1 980
67800.1 980
67860.1 980
67920.1 980
67980.1 980
68040.1 980
68100.1 980
68160.1 980
68220.1 980
68280.1 980
68340.1 980
68400.1 980
68460.1 980
68520.1 980
68580.1 980
68640.1 980
68700.1 980
68760.1 980
68820.1 980
68880.1 980
68940.1 980
69000.1 980
69060.1 980
69120.1 980
69180.1 980
69240.1 980
69300.1 980
69360.1 980
69420.1 980
69480.1 980
69540.1 980
69600.1 980
69660.1 980
69720.1 980
69780.1 980
69840.1 980
69900.1 980
69960.1 980
70020.1 980
70080.1 980
70140.1 980
70200.1 980
70260.1 980
70320.1 980
70380.1 980
70440.1 980
70500.1 980
70560.1 980
70620.1 980
70680.1 980
70740.1 980
70800.1 980
70860.1 980
70920.1 980
70980.1 980
71040.1 980
71100.1 980
71160.1 980
71220.1 980
71280.1 980
71340.1 980
71400.1 980
71460.1 980
71520.1 980
71580.1 980
71640.1 980
71700.1 980
71760.1 980
71820.1 980
71880.1 980
71940.1 980
72000.1 980
72060.1 980
72120.1 980
72180.1 980
72240.1 980
72300.1 980
72360.1 980
72420.1 980
72480.1 980
72540.1 980
72600.1 980
72660.1 980
72720.1 980
72780.1 980
72840.1 980
72900.1 980
72960.1 980
73020.1 980
73080.1 980
73140.1 980
73200.1 980
73260.1 980
73320.1 980
73380.1 980
73440.1 980
73500.1 980
73560.1 980
73620.1 980
73680.1 980
73740.1 980
73800.1 980
73860.1 980
73920.1 980
73980.1 980
74040.1 980
74100.1 980
74160.1 980
74220.1 980
74280.1 980
74340.1 980
74400.1 980
74460.1 980
74520.1 980
74580.1 980
74640.1 980
74700.1 980
74760.1 980
74820.1 980
74880.1 980
74940.1 980
75000.1 980
75060.1 980
75120.1 980
75180.1 980
75240.1 980
75300.1 980
75360.1 980
75420.1 980
75480.1 980
75540.1 980
75600.1 980
75660.1 980
75720.1 980
75780.1 980
75840.1 980
75900.1 980
75960.1 980
76020.1 980
76080.1 980
76140.1 980
76200.1 980
76260.1 980
76320.1 980
76380.1 980
76440.1 980
76500.1 980
76560.1 980
76620.1 980
76680.1 980
76740.1 980
76800.1 980
76860.1 980
76920.1 980
76980.1 980
77040.1 980
77100.1 980
77160.1 980
77220.1 980
77280.1 980
77340.1 980
77400.1 980
77460.1 980
77520.1 980
77580.1 980
77640.1 980
77700.1 980
77760.1 980
77820.1 980
77880.1 980
77940.1 980
78000.1 980
78060.1 980
78120.1 980
78180.1 980
78240.1 980
78300.1 980
78360.1 980
78420.1 980
78480.1 980
78540.1 980
78600.1 980
78660.1 980
78720.1 980
78780.1 980
78840.1 980
78900.1 980
78960.1 980
79020.1 980
79080.1 980
79140.1 980
79200.1 980
79260.1 980
79320.1 980
79380.1 980
79440.1 980
79500.1 980
79560.1 980
79620.1 980
79680.1 980
79740.1 980
79800.1 980
79860.1 980
79920.1 980
79980.1 980
80040.1 980
80100.1 980
80160.1 980
80220.1 980
80280.1 980
80340.1 980
80400.1 980
80460.1 980
80520.1 980
80580.1 980
80640.1 980
80700.1 980
80760.1 980
80820.1 980
80880.1 980
80940.1 980
81000.1 980
81060.1 980
81120.1 980
81180.1 980
81240.1 980
81300.1 980
81360.1 980
81420.1 980
81480.1 980
81540.1 980
81600.1 980
81660.1 980
81720.1 980
81780.1 980
81840.1 980
81900.1 980
81960.1 980
82020.1 980
82080.1 980
82140.1 980
82200.1 980
82260.1 980
82320.1 980
82380.1 980
82440.1 980
82500.1 980
82560.1 980
82620.1 980
82680.1 980
82740.1 980
82800.1 980
82860.1 980
82920.1 980
82980.1 980
83040.1 980
83100.1 980
83160.1 980
83220.1 980
83280.1 980
83340.1 980
83400.1 980
83460.1 980
83520.1 980
83580.1 980
83640.1 980
83700.1 980
83760.1 980
83820.1 980
83880.1 980
83940.1 980
84000.1 980
84060.1 980
84120.1 980
84180.1 980
84240.1 980
84300.1 980
84360.1 980
84420.1 980
84480.1 980
84540.1 980
84600.1 980
84660.1 980
84720.1 980
84780.1 980
84840.1 980
84900.1 980
84960.1 980
85020.1 980
85080.1 980
85140.1 980
85200.1 980
85260.1 980
85320.1 980
85380.1 980
85440.1 980
85500.1 980
85560.1 980
85620.1 980
85680.1 980
85740.1 980
85800.1 980
85860.1 980
85920.1 980
85980.1 980
86040.1 980
86100.1 980
86160.1 980
86220.1 980
86280.1 980
86340.1 980
