0.1 20
0.1 20
0.1 20
0.1 20
60.1 20
120.1 68
180.1 116
240.1 143
300.1 177
360.1 210
420.1 166
480.1 223
540.1 171
600.1 221
660.1 172
720.1 234
780.1 185
840.1 251
900.1 196
960.1 250
1020.1 195
1080.1 255
1140.1 183
1200.1 243
1260.1 187
1320.1 251
1380.1 190
1440.1 256
1500.1 208
1560.1 262
1620.1 196
1680.1 262
1740.1 202
1800.1 256
1860.1 208
1920.1 264
1980.1 187
2040.1 239
2100.1 191
2160.1 257
2220.1 204
2280.1 258
2340.1 188
2400.1 260
2460.1 207
2520.1 259
2580.1 203
2640.1 269
2700.1 209
2760.1 273
2820.1 214
2880.1 273
2940.1 215
3000.1 274
3060.1 210
3120.1 273
3180.1 207
3240.1 267
3300.1 214
3360.1 273
3420.1 210
3480.1 273
3540.1 215
