60.1	1024
120.1	48
180.1	59
240.1	66
300.1	73
360.1	87
420.1	100
480.1	110
540.1	125
600.1	128
660.1	144
720.1	155
780.1	164
840.1	172
900.1	184
960.1	197
1020.1	209
1080.1	217
1140.1	226
1200.1	237
1260.1	254
1320.1	266
1380.1	279
1440.1	289
1500.1	304
1560.1	320
1620.1	334
1680.1	347
1740.1	361
1800.1	374
1860.1	388
1920.1	402
1980.1	416
2040.1	431
2100.1	449
2160.1	457
2220.1	471
2280.1	486
2340.1	500
2400.1	514
2460.1	528
2520.1	542
2580.1	556
2640.1	570
2700.1	584
2760.1	598
2820.1	612
2880.1	626
2940.1	640
3000.1	656
3060.1	670
3120.1	685
3180.1	698
3240.1	712
3300.1	726
3360.1	740
3420.1	754
3480.1	769
3540.1	783
