60.1	988
120.1	36
180.1	33
240.1	20
300.1	23
360.1	26
420.1	26
480.1	28
540.1	28
600.1	24
660.1	23
720.1	24
780.1	26
840.1	22
900.1	22
960.1	23
1020.1	21
1080.1	23
1140.1	20
1200.1	20
1260.1	18
1320.1	23
1380.1	20
1440.1	21
1500.1	23
1560.1	21
1620.1	21
1680.1	20
1740.1	23
1800.1	22
1860.1	22
1920.1	20
1980.1	19
2040.1	23
2100.1	20
2160.1	21
2220.1	21
2280.1	20
2340.1	20
2400.1	20
2460.1	19
2520.1	19
2580.1	24
2640.1	22
2700.1	20
2760.1	19
2820.1	19
2880.1	18
2940.1	20
3000.1	25
3060.1	24
3120.1	23
3180.1	23
3240.1	21
3300.1	23
3360.1	22
3420.1	20
3480.1	20
3540.1	18
