60.1	988
120.1	27
180.1	20
240.1	25
300.1	24
360.1	21
420.1	21
480.1	19
540.1	25
600.1	27
660.1	28
720.1	25
780.1	22
840.1	21
900.1	22
960.1	18
1020.1	21
1080.1	19
1140.1	20
1200.1	16
1260.1	25
1320.1	24
1380.1	23
1440.1	21
1500.1	21
1560.1	19
1620.1	17
1680.1	17
1740.1	28
1800.1	23
1860.1	21
1920.1	21
1980.1	19
2040.1	19
2100.1	29
2160.1	24
2220.1	19
2280.1	28
2340.1	27
2400.1	26
2460.1	25
2520.1	19
2580.1	25
2640.1	31
2700.1	25
2760.1	23
2820.1	20
2880.1	28
2940.1	28
3000.1	27
3060.1	26
3120.1	23
3180.1	19
3240.1	25
3300.1	27
3360.1	25
3420.1	19
3480.1	17
3540.1	17
3600.1	16
3660.1	17
3720.1	16
3780.1	27
3840.1	26
3900.1	26
3960.1	23
4020.1	19
4080.1	18
4140.1	23
4200.1	21
4260.1	21
4320.1	20
4380.1	24
4440.1	26
4500.1	24
4560.1	22
4620.1	19
4680.1	27
4740.1	24
4800.1	24
4860.1	20
4920.1	18
4980.1	19
5040.1	19
5100.1	19
5160.1	25
5220.1	25
5280.1	25
5340.1	22
5400.1	25
5460.1	29
5520.1	27
5580.1	26
5640.1	23
5700.1	30
5760.1	32
5820.1	29
5880.1	27
5940.1	23
6000.1	21
6060.1	28
6120.1	27
6180.1	26
6240.1	24
6300.1	20
6360.1	18
6420.1	17
6480.1	17
6540.1	24
6600.1	24
6660.1	23
6720.1	26
6780.1	26
6840.1	25
6900.1	24
6960.1	22
7020.1	25
7080.1	24
7140.1	23
