60.1	997
120.1	34
180.1	34
240.1	25
300.1	24
360.1	26
420.1	22
480.1	24
540.1	24
600.1	26
660.1	22
720.1	22
780.1	22
840.1	21
900.1	23
960.1	20
1020.1	24
1080.1	22
1140.1	28
1200.1	23
1260.1	23
1320.1	22
1380.1	21
1440.1	19
1500.1	20
1560.1	18
1620.1	20
1680.1	18
1740.1	19
1800.1	18
1860.1	19
1920.1	22
1980.1	24
2040.1	22
2100.1	23
2160.1	22
2220.1	24
2280.1	21
2340.1	22
2400.1	25
2460.1	22
2520.1	21
2580.1	21
2640.1	23
2700.1	23
2760.1	22
2820.1	21
2880.1	23
2940.1	21
3000.1	25
3060.1	22
3120.1	21
3180.1	20
3240.1	21
3300.1	19
3360.1	21
3420.1	19
3480.1	19
3540.1	19
3600.1	19
3660.1	24
3720.1	21
3780.1	21
3840.1	20
3900.1	23
3960.1	19
4020.1	21
4080.1	22
4140.1	21
4200.1	24
4260.1	21
4320.1	20
4380.1	19
4440.1	18
4500.1	20
4560.1	19
4620.1	18
4680.1	18
4740.1	19
4800.1	22
4860.1	23
4920.1	23
4980.1	22
5040.1	22
5100.1	21
5160.1	21
5220.1	24
5280.1	23
5340.1	20
5400.1	18
5460.1	18
5520.1	26
5580.1	27
5640.1	27
5700.1	28
5760.1	26
5820.1	26
5880.1	23
5940.1	22
6000.1	21
6060.1	23
6120.1	22
6180.1	25
6240.1	22
6300.1	22
6360.1	21
6420.1	20
6480.1	30
6540.1	32
6600.1	34
6660.1	31
6720.1	30
6780.1	25
6840.1	24
6900.1	23
6960.1	21
7020.1	21
7080.1	20
7140.1	21
7200.1	19
7260.1	29
7320.1	33
7380.1	32
7440.1	32
7500.1	30
7560.1	29
7620.1	26
7680.1	26
7740.1	26
7800.1	28
7860.1	25
7920.1	25
7980.1	22
8040.1	24
8100.1	19
8160.1	21
8220.1	20
8280.1	19
8340.1	20
8400.1	24
8460.1	23
8520.1	22
8580.1	22
8640.1	20
8700.1	19
8760.1	29
8820.1	35
8880.1	37
8940.1	37
9000.1	34
9060.1	32
9120.1	29
9180.1	27
9240.1	23
9300.1	23
9360.1	22
9420.1	23
9480.1	24
9540.1	23
9600.1	23
9660.1	20
9720.1	20
