60.1	1010
120.1	34
180.1	34
240.1	31
300.1	32
360.1	29
420.1	24
480.1	21
540.1	20
600.1	19
660.1	21
720.1	19
780.1	19
840.1	20
900.1	25
960.1	28
1020.1	25
1080.1	23
1140.1	21
1200.1	30
1260.1	26
1320.1	25
1380.1	21
1440.1	18
1500.1	23
1560.1	27
1620.1	24
1680.1	22
1740.1	22
1800.1	19
1860.1	18
1920.1	26
1980.1	25
2040.1	24
2100.1	21
2160.1	19
2220.1	25
2280.1	27
2340.1	25
2400.1	21
2460.1	20
2520.1	19
2580.1	19
2640.1	20
2700.1	19
2760.1	17
2820.1	16
2880.1	18
2940.1	17
3000.1	18
3060.1	18
3120.1	17
3180.1	18
3240.1	18
3300.1	15
3360.1	23
3420.1	25
3480.1	23
3540.1	21
3600.1	19
3660.1	26
3720.1	23
3780.1	21
3840.1	17
3900.1	25
3960.1	25
4020.1	25
4080.1	22
4140.1	17
4200.1	25
4260.1	28
4320.1	24
4380.1	23
4440.1	27
4500.1	32
4560.1	28
4620.1	24
4680.1	19
4740.1	17
4800.1	28
4860.1	29
4920.1	27
4980.1	26
5040.1	23
5100.1	20
5160.1	24
5220.1	26
5280.1	25
5340.1	24
5400.1	23
5460.1	18
5520.1	25
5580.1	25
5640.1	25
5700.1	24
5760.1	19
5820.1	18
5880.1	17
5940.1	17
6000.1	22
6060.1	26
6120.1	25
6180.1	25
6240.1	22
6300.1	18
6360.1	18
6420.1	21
6480.1	21
6540.1	20
6600.1	18
6660.1	17
6720.1	16
6780.1	16
6840.1	17
6900.1	17
6960.1	16
7020.1	16
7080.1	16
7140.1	17
7200.1	17
7260.1	16
7320.1	22
7380.1	24
7440.1	24
7500.1	23
7560.1	18
7620.1	26
7680.1	26
7740.1	27
7800.1	26
7860.1	23
7920.1	23
7980.1	23
8040.1	22
8100.1	25
8160.1	27
8220.1	26
8280.1	26
8340.1	19
8400.1	24
8460.1	23
8520.1	23
8580.1	21
8640.1	24
8700.1	27
8760.1	24
8820.1	23
8880.1	18
8940.1	25
9000.1	24
9060.1	23
9120.1	21
9180.1	20
9240.1	17
9300.1	15
9360.1	23
9420.1	24
9480.1	22
9540.1	17
9600.1	18
9660.1	18
9720.1	22
9780.1	21
9840.1	22
9900.1	20
9960.1	19
10020.1	26
10080.1	27
10140.1	27
10200.1	24
10260.1	19
10320.1	24
10380.1	25
10440.1	25
10500.1	23
10560.1	21
10620.1	17
10680.1	17
10740.1	24
10800.1	23
10860.1	22
10920.1	21
10980.1	19
11040.1	27
11100.1	26
11160.1	24
11220.1	20
11280.1	20
11340.1	22
11400.1	23
11460.1	21
11520.1	21
11580.1	27
11640.1	26
11700.1	25
11760.1	22
11820.1	17
11880.1	19
11940.1	15
12000.1	25
12060.1	24
12120.1	22
12180.1	21
12240.1	19
12300.1	25
12360.1	27
12420.1	26
12480.1	25
12540.1	18
12600.1	24
12660.1	27
12720.1	25
12780.1	20
12840.1	24
12900.1	27
12960.1	24
13020.1	23
13080.1	19
13140.1	18
13200.1	16
13260.1	28
13320.1	27
13380.1	26
13440.1	25
13500.1	24
13560.1	19
13620.1	26
13680.1	29
13740.1	26
13800.1	25
13860.1	22
13920.1	25
13980.1	24
14040.1	23
14100.1	21
14160.1	17
14220.1	18
14280.1	18
14340.1	17
14400.1	27
14460.1	26
14520.1	25
14580.1	25
14640.1	23
14700.1	26
14760.1	28
14820.1	27
14880.1	21
14940.1	20
15000.1	19
15060.1	18
15120.1	21
15180.1	21
15240.1	19
15300.1	20
15360.1	20
15420.1	19
15480.1	19
15540.1	17
15600.1	24
15660.1	21
15720.1	21
15780.1	18
15840.1	17
15900.1	22
15960.1	20
16020.1	20
16080.1	20
16140.1	18
16200.1	23
16260.1	25
16320.1	24
16380.1	21
16440.1	18
16500.1	22
16560.1	22
16620.1	22
16680.1	20
16740.1	25
16800.1	28
16860.1	27
16920.1	27
16980.1	22
17040.1	24
17100.1	26
17160.1	24
17220.1	22
17280.1	18
17340.1	25
17400.1	24
17460.1	23
17520.1	28
17580.1	27
17640.1	26
17700.1	22
17760.1	18
17820.1	17
17880.1	16
17940.1	24
18000.1	22
18060.1	22
18120.1	20
18180.1	27
18240.1	31
18300.1	28
18360.1	24
18420.1	18
18480.1	19
18540.1	18
18600.1	17
18660.1	25
18720.1	24
18780.1	23
18840.1	23
18900.1	25
18960.1	27
19020.1	25
19080.1	23
19140.1	18
19200.1	18
19260.1	23
19320.1	22
19380.1	21
19440.1	19
19500.1	26
19560.1	28
19620.1	26
19680.1	25
19740.1	20
19800.1	27
19860.1	26
19920.1	25
19980.1	24
20040.1	28
20100.1	29
20160.1	29
20220.1	28
20280.1	23
20340.1	20
20400.1	20
20460.1	18
20520.1	20
20580.1	20
20640.1	20
20700.1	17
20760.1	24
20820.1	23
20880.1	22
20940.1	21
21000.1	26
21060.1	23
21120.1	23
21180.1	18
21240.1	17
21300.1	16
21360.1	21
21420.1	23
21480.1	19
21540.1	19
21600.1	17
21660.1	17
21720.1	22
21780.1	24
21840.1	23
21900.1	20
21960.1	20
22020.1	17
22080.1	18
22140.1	16
22200.1	16
22260.1	21
22320.1	21
22380.1	20
22440.1	23
22500.1	25
22560.1	23
22620.1	21
22680.1	26
22740.1	28
22800.1	25
22860.1	23
22920.1	18
22980.1	17
23040.1	21
23100.1	21
23160.1	21
23220.1	21
23280.1	20
23340.1	18
23400.1	18
23460.1	18
23520.1	15
23580.1	24
23640.1	27
23700.1	25
23760.1	25
23820.1	18
23880.1	24
23940.1	27
24000.1	26
24060.1	25
24120.1	23
24180.1	28
24240.1	29
24300.1	27
24360.1	25
24420.1	18
24480.1	17
24540.1	16
24600.1	21
24660.1	24
24720.1	24
24780.1	21
24840.1	27
24900.1	25
24960.1	25
25020.1	22
25080.1	22
25140.1	22
25200.1	22
25260.1	22
25320.1	22
25380.1	20
25440.1	19
25500.1	17
25560.1	24
25620.1	24
25680.1	24
25740.1	22
25800.1	28
25860.1	30
25920.1	29
25980.1	28
26040.1	23
26100.1	27
26160.1	27
26220.1	25
26280.1	25
26340.1	21
26400.1	17
26460.1	24
26520.1	23
26580.1	22
26640.1	21
26700.1	19
26760.1	25
26820.1	26
26880.1	25
26940.1	21
27000.1	18
27060.1	24
27120.1	28
27180.1	25
27240.1	22
27300.1	18
27360.1	25
27420.1	26
27480.1	24
27540.1	20
27600.1	26
27660.1	25
27720.1	23
27780.1	19
27840.1	17
27900.1	17
27960.1	23
28020.1	23
28080.1	22
28140.1	22
28200.1	19
28260.1	25
28320.1	26
28380.1	25
28440.1	21
28500.1	18
28560.1	22
28620.1	21
28680.1	19
28740.1	18
28800.1	26
